projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color,translated_occupation,occupation
-0.062926004,1979,راقصة,راقص,-0.069664318,0.132590322,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)",Dancer,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ
-0.058483471,1979,سكرتيرة,سكرتير,-0.072101701,0.1305851716866503,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)",Secretary,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ
-0.03178577,1979,عاملة,عامل,-0.195125429,0.2269111991320681,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)",Worker,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ
-0.004115826,1979,مصورة,مصور,-0.216588466,0.220704293,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)",Photographer,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ
0.007316695,1979,بائعة,بائع,-0.078754097,0.071437402,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)",Seller,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ
0.042226571,1979,المغنية,مغني,-0.086432974,0.044206403,مغنية-مغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)",Singer,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ
0.1582605377860192,1979,صحفية,صحفي,-0.238719568,0.08045903,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.6742791234140717, 0.8242214532871974, 0.8996539792387545, 1.0)",Journalist,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ
-0.276795029,1980,المغنية,مغني,0.038455359,-0.315250388,مغنية-مغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.8668973471741638, 0.44013840830449813, 0.35086505190311407, 1.0)",Singer,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ
-0.157381416,1980,بائعة,بائع,-0.004316691,-0.161698108,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9713956170703576, 0.7342560553633217, 0.6212226066897346, 1.0)",Seller,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ
-0.134390124,1980,راقصة,راقص,-0.063754417,-0.198144541,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)",Dancer,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ
-0.13393928,1980,السفيرة,سفير,0.009996397,-0.143935677,سفيرة-سفير,ﺮﻴﻔﺴﻟﺍ-ﺓﺮﻴﻔﺴﻟﺍ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)",Ambassador,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ
-0.128755558,1980,خادمة,خادم,-0.009434156,-0.138189714,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)",Servant,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ
-0.079578722,1980,صحفية,صحفي,0.101290707,-0.180869428,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)",Journalist,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ
-0.047558117,1980,ممثلة,ممثل,0.1548864049945119,-0.202444522,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)",Actor,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ
-0.039134978,1980,ممرضة,ممرض,-0.094774693,-0.133909671,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)",Nurse,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ
-0.018795175,1980,مصورة,مصور,0.1565338964777757,-0.175329071,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)",Photographer,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ
0.051826812,1980,عاملة,عامل,0.2928212204681674,-0.240994409,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)",Worker,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ
0.062019462,1980,سكرتيرة,سكرتير,0.088395072,-0.02637561,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)",Secretary,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ
-0.181514761,1981,سكرتيرة,سكرتير,-0.003848423,0.1853631844896975,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9630911188004614, 0.6844290657439446, 0.5575547866205304, 1.0)",Secretary,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ
-0.173353547,1981,راقصة,راقص,-0.00755198,0.1809055271656713,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9658592848904268, 0.701038062283737, 0.5787773933102651, 1.0)",Dancer,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ
-0.157014465,1981,ممرضة,ممرض,-0.007307997,0.1643224623759855,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9713956170703576, 0.7342560553633217, 0.6212226066897346, 1.0)",Nurse,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ
-0.14223212,1981,مصورة,مصور,0.012227344,0.1544594645607845,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)",Photographer,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ
-0.134198168,1981,ممثلة,ممثل,-0.138338089,0.2725362570629253,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)",Actor,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ
-0.129228679,1981,بائعة,بائع,-0.087829906,0.2170585849682642,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)",Seller,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ
-0.064012664,1981,السفيرة,سفير,-0.073948246,0.1379609107044452,سفيرة-سفير,ﺮﻴﻔﺴﻟﺍ-ﺓﺮﻴﻔﺴﻟﺍ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)",Ambassador,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ
-0.055153852,1981,مغنية,مغني,-0.004936897,0.060090749,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)",Singer,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ
-0.047915971,1981,خادمة,خادم,0.066022084,0.1139380542782963,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)",Servant,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ
-0.021333189,1981,عاملة,عامل,-0.263438493,0.2847716819254318,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)",Worker,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ
0.064461752,1981,صحفية,صحفي,-0.248040661,0.1835789097109463,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)",Journalist,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ
-0.295993884,1982,عاملة,عامل,-0.054487439,0.3504813229511269,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.8438292964244521, 0.3870818915801615, 0.3101114955786236, 1.0)",Worker,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ
-0.110519658,1982,سكرتيرة,سكرتير,0.029736343,0.1402560016925727,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)",Secretary,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ
-0.025051245,1982,ممثلة,ممثل,-0.082937787,0.1079890312318961,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)",Actor,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ
0.007458027,1982,ممرضة,ممرض,0.1038211349554701,0.096363108,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)",Nurse,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ
0.018755018,1982,السفيرة,سفير,-0.071702728,0.052947709,سفيرة-سفير,ﺮﻴﻔﺴﻟﺍ-ﺓﺮﻴﻔﺴﻟﺍ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)",Ambassador,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ
0.031421147,1982,مصورة,مصور,-0.113691115,0.082269968,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)",Photographer,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ
0.056810135,1982,خادمة,خادم,-0.176904566,0.1200944309493975,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)",Servant,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ
0.06029063,1982,المغنية,مغني,-0.136926376,0.076635746,مغنية-مغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)",Singer,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ
0.070713332,1982,راقصة,راقص,-0.077197856,-0.006484525,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)",Dancer,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ
0.1009132502788181,1982,صحفية,صحفي,-0.243584391,0.1426711410656325,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)",Journalist,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ
-0.30907108,1983,ممرضة,ممرض,-0.00469511,-0.31376619,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.8226066897347174, 0.34325259515570933, 0.28627450980392155, 1.0)",Nurse,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ
-0.211601163,1983,عاملة,عامل,0.1399930314557427,-0.351594195,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.940715109573241, 0.6099192618223759, 0.4812764321414839, 1.0)",Worker,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ
-0.16261294,1983,بائعة,بائع,0.06247091,-0.22508385,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)",Seller,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ
-0.11214844,1983,ممثلة,ممثل,0.07912542,-0.191273859,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)",Actor,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ
-0.103527714,1983,سفيرة,سفير,-0.046045875,-0.149573588,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)",Ambassador,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ
-0.097349982,1983,المغنية,مغني,0.1652825085015821,-0.262632491,مغنية-مغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)",Singer,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ
-0.063623974,1983,راقصة,راقص,-0.121178531,-0.184802505,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)",Dancer,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ
-0.060018723,1983,سكرتيرة,سكرتير,-0.078279847,-0.138298569,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9829296424452134, 0.9018838908112264, 0.8542099192618224, 1.0)",Secretary,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ
-0.053798667,1983,صحفية,صحفي,0.1616730009434205,-0.215471668,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)",Journalist,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ
