projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color,translated_occupation,occupation
0.087957794,1977,الرسامة,رسام,0.250856911,-0.162899117,رسامة-رسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.8371395617070359, 0.9063437139561707, 0.9444059976931949, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
0.1309306096497656,1977,الدكتورة,دكتور,0.1508099618782751,0.019879352,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.742099192618224, 0.8586697424067669, 0.9190311418685122, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1782620773903647,1977,الجندية,جندي,0.34391315,-0.165651072,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.1904375346790508,1977,الشاعرة,شاعر,0.387265644,-0.196828109,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.5967704728950406, 0.7848519800076895, 0.8775086505190313, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.2331996583048327,1977,نائبة,نائب,0.2483293577205208,-0.015129699,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.4692810457516342, 0.7071895424836603, 0.8352941176470589, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.3225285784687652,1977,الفنانة,فنان,0.3653949118967444,-0.042866333,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.23137254901960785, 0.5349480968858131, 0.7434832756632064, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.3392385652135091,1977,كاتبة,كاتب,0.4113667414513475,-0.072128176,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.21045751633986928, 0.5072664359861592, 0.7293348712033833, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.076406917,1978,الدكتورة,دكتور,-0.153062688,-0.076655771,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1375176442638169,1978,شاعرة,شاعر,-0.382019048,0.2445014041930688,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.7227220299884662, 0.8488273740868898, 0.9134948096885814, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.1437074664404111,1978,الجندية,جندي,-0.271012129,0.1273046624409714,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.2393496003380618,1978,الفنانة,فنان,-0.309940702,0.070591102,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.4449826989619379, 0.6918108419838525, 0.8269896193771626, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.2576550006736628,1978,الباحثة,باحث,-0.306429765,0.048774764,باحثة-باحث,ﺚﺣﺎﺒﻟﺍ-ﺔﺜﺣﺎﺒﻟﺍ,"(0.3963860053825453, 0.6610534409842369, 0.8103806228373702, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.2818840364960646,1978,كاتبة,كاتب,-0.436751036,0.1548669997857888,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.3113417916186083, 0.6072279892349096, 0.7813148788927335, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.012160318,1979,الدكتورة,دكتور,-0.063894713,-0.051734395,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.056719273,1979,الباحثة,باحث,-0.140914978,0.084195705,باحثة-باحث,ﺚﺣﺎﺒﻟﺍ-ﺔﺜﺣﺎﺒﻟﺍ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.1371456895026678,1979,طبيبة,طبيب,-0.264380795,0.1272351050326082,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.7227220299884662, 0.8488273740868898, 0.9134948096885814, 1.0)",Doctor,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.1467946434439762,1979,نائبة,نائب,-0.223661934,0.07686729,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1796011344488382,1979,الفنانة,فنان,-0.292973243,0.113372109,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.2325816970519483,1979,كاتبة,كاتب,-0.331178303,0.098596606,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.4692810457516342, 0.7071895424836603, 0.8352941176470589, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.242111234,1979,الشاعرة,شاعر,-0.261218147,-0.019106913,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.4449826989619379, 0.6918108419838525, 0.8269896193771626, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.2461455883129026,1979,الجندية,جندي,-0.334811073,0.088665485,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
-0.036218456,1980,جندية,جندي,0.1334956113556269,-0.169714067,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
-0.011072348,1980,رسامة,رسام,0.039437399,0.050509747,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
0.024696698,1980,الدكتورة,دكتور,0.1044171923768603,0.079720494,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.038220606,1980,الباحثة,باحث,0.1628181901705244,-0.124597584,باحثة-باحث,ﺚﺣﺎﺒﻟﺍ-ﺔﺜﺣﺎﺒﻟﺍ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.079704721,1980,كاتبة,كاتب,0.35500632,-0.2753016,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.089637703,1980,نائبة,نائب,0.1811695315865822,-0.091531828,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8371395617070359, 0.9063437139561707, 0.9444059976931949, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1224548767888411,1980,طبيبة,طبيب,0.2904089160951124,-0.167954039,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)",Doctor,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.2045097915554208,1980,شاعرة,شاعر,0.3629942819605853,-0.15848449,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.5543252595155715, 0.7610149942329878, 0.8643598615916958, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.2362235826239487,1980,الفنانة,فنان,0.3469451307292232,-0.110721548,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
-0.032478486,1981,الدكتورة,دكتور,-0.078393587,0.1108720733036498,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
-0.016472663,1981,الجندية,جندي,-0.193400192,0.2098728549117833,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.020759131,1981,باحثة,باحث,-0.155047707,0.134288576,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.029624357,1981,نائبة,نائب,-0.144921339,0.1152969820160603,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.069530348,1981,شاعرة,شاعر,-0.269502016,0.199971668,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.090375331,1981,الفنانة,فنان,-0.258141015,0.1677656842391635,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.1027226378825223,1981,كاتبة,كاتب,-0.336706714,0.2339840760961484,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.016997079,1982,طبيبة,طبيب,-0.15666134,0.1396642612621116,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)",Doctor,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.1035269461868829,1982,الباحثة,باحث,-0.234125478,0.1305985317326259,باحثة-باحث,ﺚﺣﺎﺒﻟﺍ-ﺔﺜﺣﺎﺒﻟﺍ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.1276252901007191,1982,نائبة,نائب,-0.176294924,-0.048669634,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1363312176443897,1982,الدكتورة,دكتور,-0.151066698,-0.01473548,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.7324106113033451, 0.8537485582468283, 0.9162629757785468, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.2344726434431641,1982,الجندية,جندي,-0.32103389,0.086561247,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.248578212,1982,الرسامة,رسام,-0.308019433,0.059441221,رسامة-رسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
0.2592620862426764,1982,كاتبة,كاتب,-0.366779095,0.107517008,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.38423683198769715, 0.653364090734333, 0.8062283737024222, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.3246166259226629,1982,الفنانة,فنان,-0.344993772,-0.020377146,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.2261437908496732, 0.5280276816608996, 0.7399461745482506, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.3522990998015369,1982,الشاعرة,شاعر,-0.402029244,0.049730145,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.1895424836601307, 0.47958477508650516, 0.7151864667435601, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
-0.04383571,1983,نائبة,نائب,0.1138559387849365,-0.157691649,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
-0.028901232,1983,الدكتورة,دكتور,0.1164747590433354,-0.145375991,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.033684741,1983,الجندية,جندي,0.1942029303935254,-0.160518189,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.056166933,1983,الباحثة,باحث,0.2365205602988342,-0.180353627,باحثة-باحث,ﺚﺣﺎﺒﻟﺍ-ﺔﺜﺣﺎﺒﻟﺍ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.058934962,1983,الفنانة,فنان,0.2714001444176521,-0.212465183,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.1134501337829268,1983,الرسامة,رسام,0.2032475782704258,-0.089797444,رسامة-رسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
0.1269878787449009,1983,كاتبة,كاتب,0.3125178751227053,-0.185529996,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.212168047,1983,الشاعرة,شاعر,0.2637949564870682,-0.05162691,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.530026912725875, 0.7456362937331797, 0.8560553633217994, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
-0.093864766,1984,نائبة,نائب,0.03496511,-0.128829876,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.011451728,1984,الدكتورة,دكتور,0.05730649,-0.045854762,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.043703136,1984,باحثة,باحث,0.189622321,-0.145919185,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.057715747,1984,رسامة,رسام,0.1351648842539607,-0.077449137,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
0.066583781,1984,طبيبة,طبيب,0.1486521456971732,-0.082068364,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)",Doctor,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.1257471349449219,1984,الفنانة,فنان,0.2168407351298644,-0.0910936,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.1537222301894518,1984,الشاعرة,شاعر,0.2492842383618892,-0.095562008,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.1974453400090599,1984,الجندية,جندي,0.2243358563257237,0.026890516,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.5773933102652828, 0.7750096116878126, 0.8719723183391004, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.2468494357194491,1984,كاتبة,كاتب,0.3345824396263104,-0.087733004,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
-0.09085979,1985,باحثة,باحث,-0.152964929,0.2438247182833327,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
-0.056556114,1985,طبيبة,طبيب,-0.241070839,0.2976269524222779,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)",Doctor,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
-0.025233883,1985,الرسامة,رسام,-0.180492204,0.2057260874886196,رسامة-رسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
0.005271222,1985,الدكتورة,دكتور,-0.074076234,0.068805011,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.01495145,1985,الفنانة,فنان,-0.166550638,0.1515991870171767,فنانة-فنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.063977618,1985,نائبة,نائب,-0.10240758,0.038429962,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1169999724347273,1985,الشاعرة,شاعر,-0.222740912,0.1057409394006984,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.1709262638700843,1985,كاتبة,كاتب,-0.302205291,0.1312790269425813,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.2185564248022323,1985,الجندية,جندي,-0.283831627,0.065275203,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.5178777393310268, 0.7379469434832758, 0.8519031141868513, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
-0.066213158,1986,الرسامة,رسام,0.1179718527842435,-0.184185011,رسامة-رسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)",Painter,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ
-0.02524813,1986,فنانة,فنان,0.2850124239175731,-0.310260554,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)",Artist,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ
0.028995625,1986,طبيبة,طبيب,0.2832868059244288,-0.254291181,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)",Doctor,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
